,control,samp_size,OR,p_value,ci95_lower,ci95_upper
261,t2dControlEmerge,2000,1.195399853232999,0.05018622485400626,1.0036360259794395,1.4238038214251463
262,t2dControlEmerge,2000,1.111921273747,0.24926831880950748,0.9344863027368204,1.3230465929679338
263,t2dControlEmerge,2000,1.352263403845468,0.000662772408241989,1.1384586020781662,1.6062211748777968
264,t2dControlEmerge,2000,1.1442307692307692,0.1301427107476994,0.9656143109801736,1.3558871677506847
265,t2dControlEmerge,2000,1.1936544394154338,0.05684854389732277,0.998880840103059,1.4264072985814524
266,t2dControlEmerge,2000,1.0940253050712343,0.3309642913548936,0.9199229699871789,1.3010778154097922
267,t2dControlEmerge,2000,1.2243049844086045,0.026035630601458526,1.027777228644057,1.458412049880964
268,t2dControlEmerge,2000,1.065894058826921,0.5030266134624211,0.8946948009477912,1.2698521813684123
269,t2dControlEmerge,2000,1.1966027052532242,0.04954529481102839,1.004147527450705,1.425943892780858
270,t2dControlEmerge,2000,1.4161763795132223,0.0001627565243756403,1.1834268787504956,1.6947016954767116
271,t2dControlEmerge,2000,1.4424065957052898,5.063114980845965e-05,1.209480742988641,1.7201900893379212
272,t2dControlEmerge,2000,1.502152080344333,4.932152503626867e-06,1.2622427598108474,1.787659984534949
273,t2dControlEmerge,2000,1.1573932450047824,0.10009683502071515,0.9765761598253986,1.3716893558226924
274,t2dControlEmerge,2000,1.127698138078761,0.1866963988898831,0.9488250000608556,1.340292562426937
275,t2dControlEmerge,2000,1.3566559218426921,0.0006201244107232439,1.1410777672978372,1.6129621862928178
276,t2dControlEmerge,2000,1.181510700277136,0.07136578091575181,0.9897960907294222,1.4103587071561574
277,t2dControlEmerge,2000,1.1787021862686984,0.07341179316502114,0.9887051052138979,1.4052105492203715
278,t2dControlEmerge,2000,1.140524437199629,0.14072324466934533,0.9621829518192754,1.35192167912559
279,t2dControlEmerge,2000,1.0585480093676816,0.5421175244916887,0.892398339331925,1.2556319736936488
280,t2dControlEmerge,2000,1.3506311360448808,0.001104337838477622,1.129597537381893,1.6149154059612307
281,t2dControlEmerge,2000,1.1618546843088273,0.10034273793443342,0.9759513636658715,1.3831696513849239
282,t2dControlEmerge,2000,1.219430114673334,0.026008935862194,1.027202095177233,1.4476312028117988
283,t2dControlEmerge,2000,1.3969715376190317,0.0002387837427820343,1.1704234177011346,1.6673704980636386
284,t2dControlEmerge,2000,1.342072136172076,0.0010631811118447542,1.1273109375328234,1.5977469558056483
285,t2dControlEmerge,2000,1.1135138203076225,0.2368952437618593,0.9376829874087432,1.3223157982662541
286,t2dControlEmerge,2000,1.0746528641815558,0.44718603706187077,0.9018100804430934,1.2806230530559015
287,t2dControlEmerge,2000,1.3336180207110067,0.0012031848415848087,1.1223685603294806,1.5846283369190575
288,t2dControlEmerge,2000,1.2985074626865671,0.0041579765171309395,1.0885813360912324,1.5489165345302194
289,t2dControlEmerge,2000,1.097339587401824,0.31174592269200396,0.9234601841659662,1.3039589477988702
290,t2dControlEmerge,2000,1.0898839679686223,0.3530913830479571,0.916340293513617,1.2962946975520906
291,t2dControlEmerge,2000,1.3243291274213613,0.0016070474385571725,1.114352869900573,1.5738709749032265
292,t2dControlEmerge,2000,1.1376807059265286,0.15729731011318407,0.9565217355569517,1.3531500022671656
293,t2dControlEmerge,2000,1.0855717476318019,0.38943427328982805,0.9088689629798741,1.2966291811666348
294,t2dControlEmerge,2000,1.0694492673102298,0.47714379938500207,0.8984410706943792,1.2730069591169046
295,t2dControlEmerge,2000,1.4029902784255306,0.00012704830898232423,1.1813381831824252,1.6662305082308388
296,t2dControlEmerge,2000,1.297755772208327,0.0029365129371489856,1.0951926934945015,1.5377842221776006
297,t2dControlEmerge,2000,1.3946831193576192,0.00017360145373974468,1.1738714412509206,1.657030689279131
298,t2dControlEmerge,2000,1.0,1.0,0.8410505873401203,1.188989122714447
299,t2dControlEmerge,2000,1.3393137379649658,0.0010228910518244568,1.126996032264447,1.5916305269482875
300,t2dControlEmerge,2000,1.0818499730918214,0.3995265536091933,0.9091666027230342,1.2873321135788824
301,t2dControlEmerge,2000,1.2412816883284004,0.012338625486772156,1.050643010806156,1.4665116637450124
302,t2dControlEmerge,2000,1.296582908611399,0.004265700905308608,1.087522998129631,1.5458314369392403
303,t2dControlEmerge,2000,1.4448738713063305,3.302421310951677e-05,1.2155830231590472,1.717414988700931
304,t2dControlEmerge,2000,1.286968626191241,0.004220767428740415,1.0850846621714092,1.5264138389774131
305,t2dControlEmerge,2000,1.18040812828822,0.07591282594342791,0.987195705481784,1.4114357888630495
306,t2dControlEmerge,2000,1.209520177840727,0.03268763640141535,1.0191257528793443,1.4354843418200425
307,t2dControlEmerge,2000,1.1517949755863082,0.12113068171014793,0.9679996628012477,1.3704877354469176
308,t2dControlEmerge,2000,1.1300855312367881,0.16179202288575784,0.9568932583066212,1.3346246269628426
309,t2dControlEmerge,2000,1.0817471517571335,0.41315353641471314,0.9050787241628727,1.2929006826638123
310,t2dControlEmerge,2000,1.3731566751279558,0.0004086222068043579,1.1534809219484925,1.634668782612654
311,t2dControlEmerge,2000,1.2062208493666386,0.04005201592827624,1.0121781118105997,1.4374631504766537
312,t2dControlEmerge,2000,1.2157865094590017,0.03041592721389384,1.0220174981971781,1.4462930812729853
313,t2dControlEmerge,2000,1.271575807492821,0.0078069340204252255,1.0679960438944083,1.5139616325778087
314,t2dControlEmerge,2000,1.329969996299622,0.0018689314471113541,1.1134768697554218,1.5885558461988885
315,t2dControlEmerge,2000,1.1671258864447356,0.10008481868235888,0.9754828753254119,1.3964190138704382
316,t2dControlEmerge,2000,1.127698138078761,0.1866963988898831,0.9488250000608556,1.340292562426937
317,t2dControlEmerge,2000,1.2767770447471347,0.0073027794264202365,1.070757852580586,1.5224353648814708
318,t2dControlEmerge,2000,1.244798041615667,0.011078762865821374,1.0539194109177672,1.470247296290759
319,t2dControlEmerge,2000,1.1892135382286602,0.05649437405452788,0.9990723470504721,1.4155419711910855
320,t2dControlEmerge,2000,1.2326602282704127,0.020978298152369384,1.0352557779380895,1.4677061174060209
321,t2dControlEmerge,2000,1.3580387532195517,0.0005594374883849068,1.143152070536225,1.6133192623978811
322,t2dControlEmerge,2000,1.1307112377932569,0.18188511867317259,0.9495405833792915,1.3464489308312821
323,t2dControlEmerge,2000,1.2861315863647622,0.004269946054328443,1.0846217184697484,1.5250796008205456
324,t2dControlEmerge,2000,1.1943586371737773,0.04566140630841692,1.006972224933324,1.416615591642614
325,t2dControlEmerge,2000,1.223613595706619,0.026244039907204163,1.0274506364411626,1.4572283849899754
326,t2dControlEmerge,2000,1.1903628792385486,0.05581237429179669,0.9995491535165139,1.4176029055540327
327,t2dControlEmerge,2000,1.1605037347984444,0.09703834089901488,0.9776728571830102,1.3775251185366966
328,t2dControlEmerge,2000,1.0781606736627325,0.423195198644714,0.9055257520431846,1.283707763815689
329,t2dControlEmerge,2000,1.0782970393931979,0.4095536532567132,0.9095218853624096,1.278390903920727
330,t2dControlEmerge,2000,1.329969996299622,0.0018689314471113541,1.1134768697554218,1.5885558461988885
331,t2dControlEmerge,2000,1.123232778219244,0.21021685417030977,0.942351956619644,1.3388329755178223
332,t2dControlEmerge,2000,1.2500123928556803,0.012483770692721836,1.0521002235353303,1.485154120623863
333,t2dControlEmerge,2000,1.2264250896087971,0.02258907259331598,1.0322389933126892,1.4571417183097217
334,t2dControlEmerge,2000,1.203249020276207,0.03918523111417429,1.01271462548678,1.4296309822717708
335,t2dControlEmerge,2000,1.1052802073210237,0.272813425363177,0.9305551309568681,1.3128124235255327
336,t2dControlEmerge,2000,1.269985814304672,0.009107049329492651,1.0640255889302308,1.5158131395661933
337,t2dControlEmerge,2000,1.24786833234186,0.015479356951879596,1.04614266670962,1.4884923676417487
338,t2dControlEmerge,2000,1.163789767643741,0.08959998550916126,0.9809803892960234,1.3806663599506088
339,t2dControlEmerge,2000,1.1567398119122256,0.10546968962589894,0.9741827145962603,1.3735072203752567
340,t2dControlEmerge,2000,1.1972109982382484,0.049224720906804104,1.004406607811724,1.4270258311276458
341,t2dControlEmerge,2000,1.0896281856199723,0.3537480595874055,0.9163424921063793,1.2956832113812282
342,t2dControlEmerge,2000,1.2674207053769098,0.008236889464930394,1.065795744203635,1.5071886458116543
343,t2dControlEmerge,2000,1.0484621349185836,0.6252702699187227,0.8809431279544958,1.2478363397992442
344,t2dControlEmerge,2000,1.1112954144148965,0.26020310894709964,0.9313098865888325,1.326065057274333
345,t2dControlEmerge,2000,1.1090887052786813,0.2550331003066204,0.9340734351844522,1.3168961987810281
346,t2dControlEmerge,2000,1.271575807492821,0.0078069340204252255,1.0679960438944083,1.5139616325778087
347,t2dControlEmerge,2000,1.1571881521498582,0.105008054050717,0.9743364535872863,1.374355249201442
348,t2dControlEmerge,2000,1.1356838566140892,0.15357485338474014,0.9584255016407779,1.34572569278031
349,t2dControlEmerge,2000,1.2477997094762028,0.012836754084656465,1.0509676649189232,1.481495736682832
350,t2dControlEmerge,2000,1.1937046004842615,0.04364523830830311,1.008489713242772,1.4129352580458794
351,t2dControlEmerge,2000,1.0490196078431373,0.6233355050623628,0.8805520725597483,1.2497184118145392
352,t2dControlEmerge,2000,1.1608938925948586,0.10128285322959979,0.9756167097493332,1.3813566500006977
353,t2dControlEmerge,2000,1.167514453228739,0.08226826325964781,0.9844352970442025,1.3846415326540213
354,t2dControlEmerge,2000,1.1100127940804967,0.2531329014907294,0.9342056247926294,1.3189049287686458
355,t2dControlEmerge,2000,1.2984343333110622,0.0036051740980246588,1.0914436603118869,1.5446804807489316
356,t2dControlEmerge,2000,1.3320420586607638,0.0015544425728142167,1.1174548262159678,1.5878369348044528
357,t2dControlEmerge,2000,1.388793596340766,0.00022725485032026903,1.1678800580026867,1.6514946376733854
358,t2dControlEmerge,2000,1.1509054325955734,0.12215055136779374,0.967714911521618,1.3687743146328617
359,t2dControlEmerge,2000,1.1238604835513277,0.2009047246525938,0.9452744388968666,1.3361859101598204
360,t2dControlEmerge,2000,1.327964030323377,0.0014121179843814167,1.1177737204763487,1.5776793044312953
361,t2dControlEmerge,2000,1.3967414303851038,0.00012875413527374774,1.1785841567464548,1.6552798645620308
362,t2dControlEmerge,2000,1.4239475042394751,6.849273257057336e-05,1.19786715459695,1.692697297065529
363,t2dControlEmerge,2000,1.2732849268647493,0.005838426509182962,1.0747865866679365,1.5084431877840943
364,t2dControlEmerge,2000,1.24476594256742,0.015099433960685412,1.046241827137088,1.4809599574274472
365,t2dControlEmerge,2000,1.2062865836363168,0.03787536333958155,1.0140723233284163,1.4349344601822058
366,t2dControlEmerge,2000,1.2053961681290875,0.03428611710324012,1.0172357362444502,1.4283610675186942
367,t2dControlEmerge,2000,1.2361932398120576,0.016781342492399674,1.0419477445695693,1.4666510236444947
368,t2dControlEmerge,2000,1.278565524548016,0.007137689527200354,1.0717093923284127,1.525348020895016
369,t2dControlEmerge,2000,1.3804017041996348,0.0002594982604130335,1.1627413245051281,1.6388072091342007
370,t2dControlEmerge,2000,1.255371609721733,0.01167205701236107,1.0548511167931356,1.4940097738972111
371,t2dControlEmerge,2000,1.320160456887805,0.00249153034697833,1.1050422812640457,1.5771556088664946
372,t2dControlEmerge,2000,1.1487329560072035,0.11928128847154501,0.9692952379771309,1.361388514577825
373,t2dControlEmerge,2000,1.3277972027972027,0.001650875690595709,1.1150103752558953,1.581191934067392
374,t2dControlEmerge,2000,1.1047282720254028,0.2842140851046646,0.9273318457959169,1.3160602221794244
375,t2dControlEmerge,2000,1.178916184009054,0.06627114259766592,0.9928957827116426,1.39978776536118
376,t2dControlEmerge,2000,1.220233879743665,0.027289913961419932,1.0258578402568919,1.4514396272503165
377,t2dControlEmerge,2000,1.0888716531743339,0.35570106418692293,0.9163507251124435,1.29387301673289
378,t2dControlEmerge,2000,1.067711548802103,0.48252459302851963,0.8988897040910419,1.268240081354768
379,t2dControlEmerge,2000,1.1770675879939538,0.07463392391560125,0.988073541952802,1.402211523615602
380,t2dControlEmerge,2000,1.0694492673102298,0.47714379938500207,0.8984410706943792,1.2730069591169046
381,t2dControlEmerge,2000,1.2537197901436312,0.011180995810887048,1.0555649068780595,1.4890731038478608
382,t2dControlEmerge,2000,1.1864138217375464,0.05819596200761673,0.9979153883324046,1.4105181389797605
383,t2dControlEmerge,2000,1.213857998289136,0.03109568470317757,1.0211250542044334,1.4429684532209295
384,t2dControlEmerge,2000,1.2921222902387555,0.003931103560794955,1.0879389413313612,1.5346265764590645
385,t2dControlEmerge,2000,1.2986084380212526,0.004462319392482582,1.0871374288792346,1.5512149894779583
386,t2dControlEmerge,2000,1.1221098133551504,0.20393401188072624,0.9449004379445362,1.3325535502628665
387,t2dControlEmerge,2000,1.1409864781150536,0.1527134379509909,0.9574334449689696,1.3597291279955093
388,t2dControlEmerge,2000,1.2419580775794004,0.014697089790576358,1.0464290125103406,1.4740224592630735
389,t2dControlEmerge,2000,1.4860693525756665,1.5016073972391075e-05,1.2430094647691265,1.7766575261555562
