,control,samp_size,OR,p_value,ci95_lower,ci95_upper
2954,t2dControlEmergeNoLab,5000,2.7429826247822207,2.4766561607574654e-51,2.39191714480123,3.1455745430857767
2955,t2dControlEmergeNoLab,5000,2.8594702559286915,6.293181898827369e-57,2.496824512530362,3.274787676709606
2956,t2dControlEmergeNoLab,5000,2.8653943017796655,4.695600177587714e-59,2.507840688583142,3.2739258685965686
2957,t2dControlEmergeNoLab,5000,2.59952249056047,5.401915990601694e-50,2.281046773914322,2.9624632235548836
2958,t2dControlEmergeNoLab,5000,2.907623703674312,7.520474857266522e-58,2.5356747292965798,3.3341325306791267
2959,t2dControlEmergeNoLab,5000,2.7973662399316566,2.6157415520144044e-55,2.4453655594857375,3.2000360232255143
2960,t2dControlEmergeNoLab,5000,3.147160370667685,7.218287701909153e-68,2.745920915352661,3.6070297375731615
2961,t2dControlEmergeNoLab,5000,2.6735350578367907,1.2458732126858517e-49,2.334773822252119,3.061448452676088
2962,t2dControlEmergeNoLab,5000,2.8642719622535773,1.4706566048785845e-56,2.49922728103025,3.2826361715970185
2963,t2dControlEmergeNoLab,5000,2.8390871177015757,1.3846122183862703e-57,2.4836477860185404,3.245394015719299
2964,t2dControlEmergeNoLab,5000,3.2389520562470433,4.0246084229096406e-69,2.8186961662752306,3.7218663537369023
2965,t2dControlEmergeNoLab,5000,2.828953924762308,2.0815128891075187e-57,2.475518238215591,3.2328504734413834
2966,t2dControlEmergeNoLab,5000,3.2868471363268577,5.221184370990993e-70,2.8573507932319036,3.7809022690421963
2967,t2dControlEmergeNoLab,5000,3.121858609508699,1.9168083584205062e-67,2.725616169038546,3.575705665556518
2968,t2dControlEmergeNoLab,5000,2.700442628087951,6.019668386987617e-51,2.359043755795496,3.09124846441666
2969,t2dControlEmergeNoLab,5000,2.710831327158493,9.357612203399508e-52,2.3695036151318467,3.1013273992810473
2970,t2dControlEmergeNoLab,5000,3.0209627101882544,2.4344034223129685e-59,2.6248702993804547,3.476825387716113
2971,t2dControlEmergeNoLab,5000,2.6569142584189156,1.445558546938573e-47,2.3153316006187263,3.048890869326576
2972,t2dControlEmergeNoLab,5000,2.8239911442085135,1.1803083607862486e-55,2.4663150161377168,3.2335390776872255
2973,t2dControlEmergeNoLab,5000,2.4595768656046118,1.0458753049258795e-42,2.153038605172606,2.8097584238775983
2974,t2dControlEmergeNoLab,5000,2.887478016651502,2.629055988702166e-58,2.5220794900155847,3.30581543113622
2975,t2dControlEmergeNoLab,5000,3.0721795781461654,3.5893796080704243e-62,2.672221227198267,3.5320007431697853
2976,t2dControlEmergeNoLab,5000,2.6035077004895997,3.666062631304095e-46,2.271068097825456,2.9846099079982675
2977,t2dControlEmergeNoLab,5000,3.0046066335840544,3.8897612865120437e-60,2.61530334185879,3.45186001106894
2978,t2dControlEmergeNoLab,5000,2.6681578987276504,1.2070047122003699e-49,2.330843503822826,3.0542876691921754
2979,t2dControlEmergeNoLab,5000,2.7716737191970364,9.01926879823855e-54,2.4212982161965266,3.172750532875296
2980,t2dControlEmergeNoLab,5000,2.8481182795698925,2.752418781353463e-56,2.486318082540482,3.262566359221291
2981,t2dControlEmergeNoLab,5000,2.7139064403582394,2.219264651423187e-51,2.3705455813226197,3.1070012848723834
2982,t2dControlEmergeNoLab,5000,2.6640517282365805,4.790207931608798e-51,2.3324354340262583,3.0428158941442414
2983,t2dControlEmergeNoLab,5000,2.9841838342740896,2.077160718070966e-65,2.6158443102432543,3.4043895968390614
2984,t2dControlEmergeNoLab,5000,2.533887745151154,2.2200172593556847e-46,2.220520836831503,2.8914779805394026
2985,t2dControlEmergeNoLab,5000,2.763712597129406,1.2925319447705055e-54,2.418066694645119,3.1587661897194903
2986,t2dControlEmergeNoLab,5000,2.8425841674249317,3.458214280692219e-55,2.47863812650871,3.2599695221651417
2987,t2dControlEmergeNoLab,5000,2.497144852686403,2.426982177226213e-44,2.1864230501009576,2.8520246413475396
2988,t2dControlEmergeNoLab,5000,3.0730711863683373,8.933765124117859e-66,2.6839665468806744,3.518585776511605
2989,t2dControlEmergeNoLab,5000,2.65462984161342,5.521504155890161e-51,2.325229631562656,3.0306940442903922
2990,t2dControlEmergeNoLab,5000,2.5078571215583585,4.0195257891887996e-45,2.197020241553859,2.862671550855989
2991,t2dControlEmergeNoLab,5000,2.793968272083999,3.062056807845532e-56,2.4457423043123985,3.191774820939985
2992,t2dControlEmergeNoLab,5000,3.13058075922848,4.74319486992731e-69,2.736842776539413,3.5809641584321463
2993,t2dControlEmergeNoLab,10000,2.646021400065412,1.373264489513392e-96,2.405691521424556,2.9103603630186776
2994,t2dControlEmergeNoLab,5000,2.9494867930468547,1.385582300979979e-62,2.5815443163015406,3.3698713934228137
2995,t2dControlEmergeNoLab,5000,2.7105877623886454,1.8096543948990109e-50,2.365020811792603,3.1066475106585156
2996,t2dControlEmergeNoLab,10000,2.702450486016356,2.8738930466357404e-101,2.4572207421941714,2.9721540698246947
2997,t2dControlEmergeNoLab,10000,2.8033397629546095,2.6079435834127942e-107,2.5464990745778584,3.086085483013648
2998,t2dControlEmergeNoLab,10000,2.937954904597702,1.7462279411722516e-117,2.6680904731801873,3.2351148164632435
2999,t2dControlEmergeNoLab,5000,2.8516469496374612,5.202789354727852e-56,2.4880572355624824,3.2683694768533886
3000,t2dControlEmergeNoLab,5000,3.2157733899793572,1.684096454711266e-68,2.7994054791115914,3.6940695347146315
3001,t2dControlEmergeNoLab,10000,2.9009460312011117,5.701327959889544e-115,2.6350222251809208,3.193706601607004
3002,t2dControlEmergeNoLab,10000,2.6665807965730473,1.9287661533807826e-100,2.4270791316948537,2.9297162386653217
3003,t2dControlEmergeNoLab,10000,2.9081874914555175,4.7249693067793426e-113,2.638660172256674,3.2052458192163247
3004,t2dControlEmergeNoLab,10000,2.958062477428675,1.852768040984585e-120,2.687933294735328,3.2553388276077206
3005,t2dControlEmergeNoLab,10000,2.976837198002306,2.1353047526162877e-120,2.7032030587432976,3.278170196925535
3006,t2dControlEmergeNoLab,10000,2.7113425634728894,1.9911148591646685e-102,2.4658450923879927,2.9812815570585838
3007,t2dControlEmergeNoLab,10000,2.7482013731199366,5.119486903974831e-108,2.5024118893330116,3.0181325542020807
3008,t2dControlEmergeNoLab,10000,2.806074393945081,3.7046161283344624e-110,2.552081465144809,3.085345672500891
3009,t2dControlEmergeNoLab,10000,2.6179429150189866,1.8767948814853985e-93,2.379006491985891,2.8808770086949265
3010,t2dControlEmergeNoLab,10000,2.6540571205751333,7.532245476769431e-99,2.414987848239025,2.916792813020561
3011,t2dControlEmergeNoLab,5000,2.6152528427101176,1.7405271576095516e-50,2.2943243468339265,2.9810725936555706
3012,t2dControlEmergeNoLab,10000,2.84310642164942,1.9155131187769796e-114,2.5872013369356344,3.1243235728991436
3013,t2dControlEmergeNoLab,10000,2.7596628220979045,3.427648062135927e-104,2.5072378070083654,3.037501616472697
3014,t2dControlEmergeNoLab,10000,2.599675597472822,5.3045024310615355e-96,2.367381410612749,2.854763149612803
3015,t2dControlEmergeNoLab,10000,2.7834552424072365,4.511035426262984e-107,2.530039797071389,3.062253445757054
3016,t2dControlEmergeNoLab,10000,2.873322640490709,4.061052437488827e-112,2.6091708087669123,3.164217140792813
3017,t2dControlEmergeNoLab,10000,2.757382082896683,1.688272885766696e-106,2.5081377233636566,3.0313949191287244
3018,t2dControlEmergeNoLab,10000,2.8350387705501054,6.230983028122088e-110,2.5754149879623505,3.120834843351378
3019,t2dControlEmergeNoLab,10000,2.633986928104575,2.58200163060628e-97,2.3968279506409838,2.894612079089943
3020,t2dControlEmergeNoLab,10000,2.6489367986322434,1.5684611326468565e-102,2.4151564910174037,2.9053463778623136
3021,t2dControlEmergeNoLab,10000,2.9119213040531986,2.8078562008474765e-117,2.6466305019478202,3.203804110456088
3022,t2dControlEmergeNoLab,10000,2.768257946906688,5.257621999636686e-106,2.516406527523574,3.0453156025443704
3023,t2dControlEmergeNoLab,10000,2.755623087917238,4.980151199274109e-105,2.504964263248082,3.0313640454161335
3024,t2dControlEmergeNoLab,10000,3.0514090482471223,1.8002314407411417e-125,2.7698971838654045,3.361531696541422
3025,t2dControlEmergeNoLab,10000,2.6916718556290427,8.390696168950022e-103,2.4502916816487943,2.9568305817004976
3026,t2dControlEmergeNoLab,10000,2.966065438280908,2.962105519434892e-117,2.6907716038185514,3.2695246864058034
3027,t2dControlEmergeNoLab,10000,2.5042286823881406,1.4559319636719939e-90,2.2833176728695213,2.7465128344643723
3028,t2dControlEmergeNoLab,10000,2.7429700209156405,1.0589034408981879e-104,2.4942822686567494,3.0164527207635605
3029,t2dControlEmergeNoLab,10000,2.7365412680976244,6.556997602492174e-105,2.489298374427134,3.0083408999633274
